num_warehouses,num_customers,capacity_distribution,param,mean_reward,std_reward,all_rewards
2,50,uneven,1.08,-3487.89,249.04,"[np.float64(-3272.447247888051), np.float64(-3574.0927025031338), np.float64(-3631.780993444511), np.float64(-3377.111944588657), np.float64(-3598.440645336266), np.float64(-3695.464486573637), np.float64(-3505.2686725264243), np.float64(-3137.011109219004), np.float64(-4170.996340195215), np.float64(-3984.5439325699226), np.float64(-3614.7323190527068), np.float64(-3599.0811128282044), np.float64(-3604.0330286248495), np.float64(-3251.1260501078123), np.float64(-3712.2337444779573), np.float64(-3603.3894639161986), np.float64(-3874.337810453362), np.float64(-3566.983138407192), np.float64(-3363.3094511868503), np.float64(-3075.3003353532167), np.float64(-3701.1578302269045), np.float64(-3467.1870555113633), np.float64(-3137.0195609090347), np.float64(-3433.716209248671), np.float64(-3286.550546229401), np.float64(-3331.882060569585), np.float64(-3630.843044427798), np.float64(-3419.62642393555), np.float64(-3704.520138429626), np.float64(-3777.07535399901), np.float64(-3456.6416208087808), np.float64(-3231.5913326714735), np.float64(-3469.262245331984), np.float64(-3473.999084941435), np.float64(-3278.927461626205), np.float64(-3536.2487136508366), np.float64(-3287.3255785917), np.float64(-3015.5653927875383), np.float64(-3500.4066334566037), np.float64(-3530.996474649751), np.float64(-3208.261497062791), np.float64(-3803.890940462239), np.float64(-2841.8050152971746), np.float64(-3463.910804566009), np.float64(-3665.1732593558327), np.float64(-3608.6444235086456), np.float64(-3310.22984877353), np.float64(-3342.4268257861763), np.float64(-3398.952764577612), np.float64(-3869.2147616154302)]"
2,50,uneven,1.1,-3486.19,251.03,"[np.float64(-3272.447247888051), np.float64(-3575.4380101676884), np.float64(-3631.780993444511), np.float64(-3377.111944588657), np.float64(-3598.440645336266), np.float64(-3695.464486573637), np.float64(-3505.2686725264243), np.float64(-3137.011109219004), np.float64(-4170.996340195215), np.float64(-3984.5439325699226), np.float64(-3614.7323190527068), np.float64(-3595.254222960361), np.float64(-3604.0330286248495), np.float64(-3251.1260501078123), np.float64(-3712.2337444779573), np.float64(-3603.3894639161986), np.float64(-3874.337810453362), np.float64(-3566.983138407192), np.float64(-3368.9321405499886), np.float64(-3075.3003353532167), np.float64(-3701.1578302269045), np.float64(-3467.1870555113633), np.float64(-3137.0195609090347), np.float64(-3433.716209248671), np.float64(-3221.534256362239), np.float64(-3331.882060569585), np.float64(-3630.843044427798), np.float64(-3419.62642393555), np.float64(-3713.0000673496916), np.float64(-3777.07535399901), np.float64(-3395.0459149174294), np.float64(-3231.5913326714735), np.float64(-3469.262245331984), np.float64(-3473.999084941435), np.float64(-3278.927461626205), np.float64(-3536.2487136508366), np.float64(-3287.3255785917), np.float64(-3007.682987887973), np.float64(-3510.752463292381), np.float64(-3547.4029720735416), np.float64(-3208.261497062791), np.float64(-3803.890940462239), np.float64(-2845.972371298319), np.float64(-3463.910804566009), np.float64(-3677.30369154459), np.float64(-3608.6444235086456), np.float64(-3310.22984877353), np.float64(-3337.0409007436115), np.float64(-3398.952764577612), np.float64(-3869.2147616154302)]"
2,100,uniform,1.0,-6467.98,294.27,"[np.float64(-6713.954027533408), np.float64(-6755.7300172045225), np.float64(-6590.110416754735), np.float64(-6390.059345426297), np.float64(-6301.944361286831), np.float64(-6685.469521191342), np.float64(-6311.579973234349), np.float64(-6269.712049401086), np.float64(-7067.963358101956), np.float64(-6443.443051475536), np.float64(-6459.932861080285), np.float64(-6683.999259382555), np.float64(-6237.80333184639), np.float64(-6473.718064720867), np.float64(-6436.7131091549545), np.float64(-6648.225243705039), np.float64(-6454.938098017306), np.float64(-6040.961888093927), np.float64(-6359.4150960471225), np.float64(-6159.7575088170715), np.float64(-6064.544594689862), np.float64(-6121.106598911477), np.float64(-6586.952814935758), np.float64(-6562.602370564757), np.float64(-6435.3887350370605), np.float64(-6373.215431459733), np.float64(-6934.475824975606), np.float64(-5970.423667710799), np.float64(-6792.709010445434), np.float64(-5749.254515652084), np.float64(-6457.188099014171), np.float64(-6526.738940105133), np.float64(-6284.208218352294), np.float64(-6171.935766166953), np.float64(-6800.44005169073), np.float64(-6935.003552126687), np.float64(-6453.407036012634), np.float64(-6570.4277812685195), np.float64(-6298.762067155203), np.float64(-6517.269873794167), np.float64(-6092.871144010167), np.float64(-6858.484375874899), np.float64(-6295.19192759855), np.float64(-6622.457790290105), np.float64(-6913.441470525638), np.float64(-6820.055920867199), np.float64(-6267.871276150658), np.float64(-6319.1455348747095), np.float64(-6012.800723364509), np.float64(-7105.293043818379)]"
2,100,uniform,1.02,-6466.62,296.98,"[np.float64(-6767.777694726507), np.float64(-6659.820318573208), np.float64(-6589.397223508175), np.float64(-6390.059345426297), np.float64(-6221.786955959826), np.float64(-6685.469521191342), np.float64(-6311.579973234349), np.float64(-6269.712049401086), np.float64(-7067.963358101956), np.float64(-6440.891664670044), np.float64(-6459.932861080285), np.float64(-6683.999259382555), np.float64(-6237.80333184639), np.float64(-6473.718064720867), np.float64(-6401.0656201738675), np.float64(-6648.225243705039), np.float64(-6484.773153005162), np.float64(-6047.624991025019), np.float64(-6359.4150960471225), np.float64(-6167.542628401608), np.float64(-6064.544594689862), np.float64(-6121.106598911477), np.float64(-6596.356903001597), np.float64(-6562.602370564757), np.float64(-6435.3887350370605), np.float64(-6373.215431459733), np.float64(-6943.829395619777), np.float64(-5970.423667710799), np.float64(-6810.8143282010615), np.float64(-5749.254515652084), np.float64(-6457.188099014171), np.float64(-6531.7153421506755), np.float64(-6284.208218352294), np.float64(-6171.935766166953), np.float64(-6800.44005169073), np.float64(-6935.003552126687), np.float64(-6441.168394539304), np.float64(-6575.2816323173865), np.float64(-6293.799714566457), np.float64(-6524.754916214076), np.float64(-6073.136654159929), np.float64(-6858.484375874899), np.float64(-6295.19192759855), np.float64(-6674.513756598516), np.float64(-6913.441470525638), np.float64(-6820.055920867199), np.float64(-6247.324079304625), np.float64(-6319.1455348747095), np.float64(-6012.800723364509), np.float64(-7105.293043818379)]"
2,100,uniform,1.04,-6468.31,299.36,"[np.float64(-6767.777694726507), np.float64(-6659.820318573208), np.float64(-6557.053129886747), np.float64(-6390.059345426297), np.float64(-6221.786955959826), np.float64(-6626.295169591873), np.float64(-6311.579973234349), np.float64(-6269.712049401086), np.float64(-7067.963358101956), np.float64(-6440.891664670044), np.float64(-6432.874615688592), np.float64(-6683.999259382555), np.float64(-6347.416592288655), np.float64(-6473.718064720867), np.float64(-6401.0656201738675), np.float64(-6722.31421087904), np.float64(-6481.249946291867), np.float64(-6044.087505206022), np.float64(-6359.4150960471225), np.float64(-6125.900811858522), np.float64(-6064.544594689862), np.float64(-6121.106598911477), np.float64(-6584.90283934004), np.float64(-6562.602370564757), np.float64(-6436.3218192410595), np.float64(-6373.215431459733), np.float64(-6932.788739414308), np.float64(-5973.262391469808), np.float64(-6810.8143282010615), np.float64(-5687.547582313039), np.float64(-6466.740094535999), np.float64(-6531.7153421506755), np.float64(-6284.208218352294), np.float64(-6171.935766166953), np.float64(-6815.849947993495), np.float64(-6935.003552126687), np.float64(-6441.168394539304), np.float64(-6554.663246503072), np.float64(-6293.799714566457), np.float64(-6561.916356911808), np.float64(-6073.136654159929), np.float64(-6857.3592588306055), np.float64(-6393.916938679476), np.float64(-6674.513756598516), np.float64(-6913.441470525638), np.float64(-6820.055920867199), np.float64(-6247.324079304625), np.float64(-6319.1455348747095), np.float64(-6012.800723364509), np.float64(-7114.946399102245)]"
2,100,uniform,1.06,-6467.83,303.84,"[np.float64(-6767.777694726507), np.float64(-6659.820318573208), np.float64(-6551.46515461533), np.float64(-6390.059345426297), np.float64(-6221.786955959826), np.float64(-6647.908119702407), np.float64(-6311.579973234349), np.float64(-6269.712049401086), np.float64(-7048.0270558499715), np.float64(-6445.785049700038), np.float64(-6432.874615688592), np.float64(-6651.772731802522), np.float64(-6347.416592288655), np.float64(-6486.336465229003), np.float64(-6401.0656201738675), np.float64(-6696.915623421725), np.float64(-6516.132541910675), np.float64(-5980.125594456459), np.float64(-6359.4150960471225), np.float64(-6133.6859314430585), np.float64(-5990.818784474287), np.float64(-6121.106598911477), np.float64(-6584.426210749441), np.float64(-6562.602370564757), np.float64(-6436.3218192410595), np.float64(-6371.279172745968), np.float64(-6936.914843651216), np.float64(-5971.3842150735245), np.float64(-6790.187791153597), np.float64(-5687.547582313039), np.float64(-6478.070909034801), np.float64(-6526.055263473465), np.float64(-6284.208218352294), np.float64(-6171.935766166953), np.float64(-6815.849947993495), np.float64(-6950.395585096903), np.float64(-6441.168394539304), np.float64(-6554.663246503072), np.float64(-6293.799714566457), np.float64(-6645.596225475284), np.float64(-6073.136654159929), np.float64(-6801.519729840544), np.float64(-6393.916938679476), np.float64(-6674.513756598516), np.float64(-6913.441470525638), np.float64(-6906.618532864659), np.float64(-6247.324079304625), np.float64(-6319.1455348747095), np.float64(-6012.800723364509), np.float64(-7114.946399102245)]"
2,100,uniform,1.08,-6468.2,299.3,"[np.float64(-6767.777694726507), np.float64(-6659.820318573208), np.float64(-6562.948248467696), np.float64(-6390.059345426297), np.float64(-6221.786955959826), np.float64(-6647.908119702407), np.float64(-6390.449179485009), np.float64(-6342.702845941539), np.float64(-6921.645086094221), np.float64(-6437.995654197661), np.float64(-6432.874615688592), np.float64(-6686.3089112617545), np.float64(-6347.416592288655), np.float64(-6486.336465229003), np.float64(-6401.0656201738675), np.float64(-6709.379893983703), np.float64(-6516.132541910675), np.float64(-5980.125594456459), np.float64(-6359.4150960471225), np.float64(-6133.6859314430585), np.float64(-5990.818784474287), np.float64(-6121.106598911477), np.float64(-6596.822327639159), np.float64(-6553.77033023411), np.float64(-6436.3218192410595), np.float64(-6371.279172745968), np.float64(-6936.849955706629), np.float64(-5999.385057661796), np.float64(-6790.187791153597), np.float64(-5687.547582313039), np.float64(-6467.0148524256565), np.float64(-6569.207669021219), np.float64(-6284.208218352294), np.float64(-6171.935766166953), np.float64(-6815.849947993495), np.float64(-6950.395585096903), np.float64(-6441.168394539304), np.float64(-6554.663246503072), np.float64(-6293.799714566457), np.float64(-6645.596225475284), np.float64(-6082.4625867853365), np.float64(-6786.130210016066), np.float64(-6263.559447896446), np.float64(-6674.513756598516), np.float64(-6913.441470525638), np.float64(-6921.892744537387), np.float64(-6247.324079304625), np.float64(-6319.1455348747095), np.float64(-6012.800723364509), np.float64(-7114.946399102245)]"
2,100,uniform,1.1,-6472.81,298.23,"[np.float64(-6767.777694726507), np.float64(-6659.820318573208), np.float64(-6562.948248467696), np.float64(-6390.059345426297), np.float64(-6263.4359755169235), np.float64(-6647.908119702407), np.float64(-6390.449179485009), np.float64(-6342.702845941539), np.float64(-6921.645086094221), np.float64(-6437.995654197661), np.float64(-6432.874615688592), np.float64(-6686.3089112617545), np.float64(-6347.416592288655), np.float64(-6486.336465229003), np.float64(-6417.820379335192), np.float64(-6759.832022612934), np.float64(-6516.132541910675), np.float64(-5936.536630250766), np.float64(-6359.4150960471225), np.float64(-6095.744026153506), np.float64(-5990.818784474287), np.float64(-6121.106598911477), np.float64(-6596.822327639159), np.float64(-6553.77033023411), np.float64(-6436.3218192410595), np.float64(-6427.594551800158), np.float64(-6936.849955706629), np.float64(-6107.547314051919), np.float64(-6790.187791153597), np.float64(-5683.419026432429), np.float64(-6457.7172120904), np.float64(-6569.207669021219), np.float64(-6284.208218352294), np.float64(-6171.935766166953), np.float64(-6815.849947993495), np.float64(-6950.395585096903), np.float64(-6441.168394539304), np.float64(-6554.663246503072), np.float64(-6330.577472618722), np.float64(-6645.596225475284), np.float64(-6082.4625867853365), np.float64(-6786.130210016066), np.float64(-6278.683347776132), np.float64(-6674.513756598516), np.float64(-6913.441470525638), np.float64(-6921.892744537387), np.float64(-6247.324079304625), np.float64(-6319.1455348747095), np.float64(-6012.800723364509), np.float64(-7114.946399102245)]"
2,100,uneven,1.0,-6879.66,296.9,"[np.float64(-6944.202880167988), np.float64(-7168.553508119935), np.float64(-6925.899318152706), np.float64(-6972.070510316865), np.float64(-6846.728136492036), np.float64(-7259.957494607325), np.float64(-6662.4168428572875), np.float64(-6861.536626805334), np.float64(-7440.3913226481845), np.float64(-7154.806103235569), np.float64(-6985.004107822909), np.float64(-6869.69192687718), np.float64(-6968.790786113805), np.float64(-6668.149725886483), np.float64(-6767.915818305832), np.float64(-6797.879519236519), np.float64(-7208.492389774107), np.float64(-6583.41239906011), np.float64(-6670.7573344714565), np.float64(-6469.933186367284), np.float64(-6796.655364003093), np.float64(-6750.401887665751), np.float64(-6766.726239413975), np.float64(-6836.404088982326), np.float64(-7017.239435595786), np.float64(-6524.841023466714), np.float64(-7014.279104481787), np.float64(-6510.338869067331), np.float64(-7102.094159201375), np.float64(-6520.842529300319), np.float64(-6617.738928521943), np.float64(-6859.700601950454), np.float64(-6546.677064169337), np.float64(-6908.641973723463), np.float64(-7239.871212501892), np.float64(-7226.5144789182605), np.float64(-7137.3655390647245), np.float64(-6886.5755670241015), np.float64(-6713.730317032792), np.float64(-6613.946082252466), np.float64(-6443.410835350163), np.float64(-7160.446851500635), np.float64(-6405.054875952133), np.float64(-6760.208700959798), np.float64(-7350.956087686624), np.float64(-7588.574780745826), np.float64(-6818.292974825054), np.float64(-6659.442862748299), np.float64(-6351.757040957065), np.float64(-7627.861774594572)]"
2,100,uneven,1.02,-6876.42,300.03,"[np.float64(-6944.202880167988), np.float64(-7131.310832635196), np.float64(-6925.899318152706), np.float64(-6972.070510316865), np.float64(-6846.728136492036), np.float64(-7254.028334197138), np.float64(-6662.4168428572875), np.float64(-6861.536626805334), np.float64(-7440.3913226481845), np.float64(-7154.806103235569), np.float64(-6985.004107822909), np.float64(-6865.372981522188), np.float64(-7007.187667282345), np.float64(-6668.149725886483), np.float64(-6770.621003505146), np.float64(-6797.879519236519), np.float64(-7227.713038082626), np.float64(-6583.41239906011), np.float64(-6621.392047241099), np.float64(-6436.950663581783), np.float64(-6756.197568595207), np.float64(-6792.578707532141), np.float64(-6737.009418669417), np.float64(-6844.236927774984), np.float64(-7017.239435595786), np.float64(-6524.841023466714), np.float64(-7029.099776990515), np.float64(-6510.338869067331), np.float64(-7157.458257458645), np.float64(-6520.842529300319), np.float64(-6617.738928521943), np.float64(-6858.60571186199), np.float64(-6546.677064169337), np.float64(-6908.641973723463), np.float64(-7239.871212501892), np.float64(-7226.5144789182605), np.float64(-7125.1268975913945), np.float64(-6797.92103508024), np.float64(-6713.730317032792), np.float64(-6615.940009636501), np.float64(-6443.410835350163), np.float64(-7160.446851500635), np.float64(-6385.0110663145415), np.float64(-6760.208700959798), np.float64(-7337.14028159072), np.float64(-7577.854767816431), np.float64(-6818.292974825054), np.float64(-6642.080332081462), np.float64(-6359.482027837461), np.float64(-7639.591581691792)]"
2,100,uneven,1.04,-6875.9,305.28,"[np.float64(-6968.01946478941), np.float64(-7136.214467572852), np.float64(-6925.899318152706), np.float64(-7015.054407707255), np.float64(-6859.489051095524), np.float64(-7188.709380193727), np.float64(-6662.4168428572875), np.float64(-6940.1931638962715), np.float64(-7470.968617790668), np.float64(-7179.5892199961145), np.float64(-6997.517571764272), np.float64(-6865.372981522188), np.float64(-7001.695270135483), np.float64(-6668.149725886483), np.float64(-6770.621003505146), np.float64(-6871.968486410519), np.float64(-7227.713038082626), np.float64(-6583.41239906011), np.float64(-6620.302350355218), np.float64(-6436.950663581783), np.float64(-6756.197568595207), np.float64(-6792.578707532141), np.float64(-6737.009418669417), np.float64(-6844.236927774984), np.float64(-7017.239435595786), np.float64(-6524.841023466714), np.float64(-7025.562157629456), np.float64(-6522.27789839447), np.float64(-7157.458257458645), np.float64(-6505.534704993847), np.float64(-6617.738928521943), np.float64(-6847.239107117891), np.float64(-6546.677064169337), np.float64(-6908.641973723463), np.float64(-7232.500670818331), np.float64(-7226.5144789182605), np.float64(-7122.058945626106), np.float64(-6807.470838754376), np.float64(-6686.887729672204), np.float64(-6478.498303453192), np.float64(-6441.265555704181), np.float64(-7160.446851500635), np.float64(-6373.946313871743), np.float64(-6714.653620475278), np.float64(-7337.14028159072), np.float64(-7577.854767816431), np.float64(-6818.292974825054), np.float64(-6644.546062834804), np.float64(-6340.044298639363), np.float64(-7639.591581691792)]"
2,100,uneven,1.06,-6875.49,310.45,"[np.float64(-6968.01946478941), np.float64(-7134.964116287967), np.float64(-6925.899318152706), np.float64(-7015.054407707255), np.float64(-6859.489051095524), np.float64(-7188.709380193727), np.float64(-6625.706086228315), np.float64(-6946.320555768806), np.float64(-7470.968617790668), np.float64(-7179.5892199961145), np.float64(-6997.517571764272), np.float64(-6865.372981522188), np.float64(-7018.504359583775), np.float64(-6668.149725886483), np.float64(-6806.152743357198), np.float64(-6871.968486410519), np.float64(-7227.713038082626), np.float64(-6583.41239906011), np.float64(-6618.943830798138), np.float64(-6446.535485359095), np.float64(-6792.284097191889), np.float64(-6841.0920296912245), np.float64(-6737.009418669417), np.float64(-6837.283592188389), np.float64(-7017.239435595786), np.float64(-6494.21250477892), np.float64(-6991.129618888755), np.float64(-6522.27789839447), np.float64(-7160.020026867925), np.float64(-6491.318445452863), np.float64(-6607.434809972881), np.float64(-6835.25388794196), np.float64(-6531.710215789993), np.float64(-6875.52498753957), np.float64(-7244.691999302307), np.float64(-7167.195723119279), np.float64(-7132.173002727516), np.float64(-6807.470838754376), np.float64(-6686.887729672204), np.float64(-6473.034881127947), np.float64(-6438.246916713031), np.float64(-7160.446851500635), np.float64(-6371.050736279223), np.float64(-6714.653620475278), np.float64(-7337.14028159072), np.float64(-7663.107219671616), np.float64(-6824.29923967535), np.float64(-6621.596401642525), np.float64(-6340.044298639363), np.float64(-7639.591581691792)]"
2,100,uneven,1.08,-6875.29,315.61,"[np.float64(-6873.819882963646), np.float64(-7134.964116287967), np.float64(-6933.747488510255), np.float64(-7015.054407707255), np.float64(-6868.007623591098), np.float64(-7188.709380193727), np.float64(-6641.098184245509), np.float64(-7048.038398162569), np.float64(-7470.968617790668), np.float64(-7185.745528913343), np.float64(-6997.517571764272), np.float64(-6865.372981522188), np.float64(-7004.960766049347), np.float64(-6607.907715002047), np.float64(-6806.152743357198), np.float64(-6871.968486410519), np.float64(-7240.278875062056), np.float64(-6583.41239906011), np.float64(-6468.080908421779), np.float64(-6442.823183461614), np.float64(-6792.284097191889), np.float64(-6841.0920296912245), np.float64(-6737.009418669417), np.float64(-6884.367118545473), np.float64(-7027.068190492524), np.float64(-6498.7214099776465), np.float64(-6991.129618888755), np.float64(-6548.151934876516), np.float64(-7160.020026867925), np.float64(-6491.318445452863), np.float64(-6607.434809972881), np.float64(-6833.601267440136), np.float64(-6531.710215789993), np.float64(-6875.52498753957), np.float64(-7244.691999302307), np.float64(-7167.195723119279), np.float64(-7131.568720552911), np.float64(-6807.470838754376), np.float64(-6686.887729672204), np.float64(-6495.76765078624), np.float64(-6431.202255483569), np.float64(-7160.446851500635), np.float64(-6375.218092280368), np.float64(-6714.653620475278), np.float64(-7358.406905063243), np.float64(-7663.107219671616), np.float64(-6844.373392249405), np.float64(-6618.526269652221), np.float64(-6340.044298639363), np.float64(-7656.715326751214)]"
2,100,uneven,1.1,-6882.33,319.15,"[np.float64(-6902.726088528165), np.float64(-7134.964116287967), np.float64(-6933.747488510255), np.float64(-7074.475446690243), np.float64(-6880.768538194586), np.float64(-7182.793406923836), np.float64(-6641.098184245509), np.float64(-7048.038398162569), np.float64(-7469.5032553900655), np.float64(-7185.745528913343), np.float64(-7010.135988608669), np.float64(-6900.211093947958), np.float64(-7021.769855497637), np.float64(-6607.907715002047), np.float64(-6805.59839312251), np.float64(-6842.165132079593), np.float64(-7260.315175853236), np.float64(-6583.41239906011), np.float64(-6466.7223888646995), np.float64(-6432.396635403126), np.float64(-6796.896388473928), np.float64(-6878.417195239752), np.float64(-6766.287802437024), np.float64(-6884.367118545473), np.float64(-7027.068190492524), np.float64(-6498.7214099776465), np.float64(-6991.129618888755), np.float64(-6548.151934876516), np.float64(-7249.3265812066775), np.float64(-6561.647505762569), np.float64(-6607.434809972881), np.float64(-6833.601267440136), np.float64(-6531.710215789993), np.float64(-6875.52498753957), np.float64(-7244.691999302307), np.float64(-7167.195723119279), np.float64(-7131.568720552911), np.float64(-6807.470838754376), np.float64(-6686.887729672204), np.float64(-6493.738301370277), np.float64(-6431.91564501553), np.float64(-7184.443851024424), np.float64(-6351.548046768802), np.float64(-6714.653620475278), np.float64(-7358.406905063243), np.float64(-7674.055265169367), np.float64(-6831.499427186788), np.float64(-6606.791851988823), np.float64(-6340.044298639363), np.float64(-7656.715326751214)]"
2,200,uniform,1.0,-12805.0,466.85,"[np.float64(-12802.974074407883), np.float64(-13723.730120683778), np.float64(-13100.433282720916), np.float64(-12854.902879461873), np.float64(-12313.671696106907), np.float64(-13506.270252646722), np.float64(-12649.972731796915), np.float64(-12025.136303298998), np.float64(-13472.017509956078), np.float64(-12790.327310197974), np.float64(-12746.807687211569), np.float64(-12859.110022486922), np.float64(-12647.71523383856), np.float64(-12942.86446031877), np.float64(-13098.25084495224), np.float64(-12965.192879191487), np.float64(-12295.863008839007), np.float64(-11767.026028477463), np.float64(-13125.637502857426), np.float64(-12124.652592746104), np.float64(-12293.561696338555), np.float64(-12693.18669605582), np.float64(-13076.20218433286), np.float64(-12832.812401772799), np.float64(-12827.898552164022), np.float64(-12449.020659218795), np.float64(-13081.368822423801), np.float64(-12591.39920314003), np.float64(-12935.70927561249), np.float64(-11679.662436701525), np.float64(-12995.870592802316), np.float64(-12711.419912046904), np.float64(-12449.758713719659), np.float64(-12677.357617060055), np.float64(-13395.636502988078), np.float64(-13493.320597159507), np.float64(-12338.01475468793), np.float64(-12391.067235636354), np.float64(-12750.149333874295), np.float64(-12518.99550417933), np.float64(-12516.294457288472), np.float64(-13445.032892170339), np.float64(-13153.422650701898), np.float64(-12624.552656652495), np.float64(-13026.890385757573), np.float64(-13938.50939443758), np.float64(-12809.983429230202), np.float64(-13195.687803083292), np.float64(-12230.142685116809), np.float64(-13314.33221653462)]"
2,200,uniform,1.02,-12800.85,473.71,"[np.float64(-12819.298044248879), np.float64(-13727.332716499981), np.float64(-13233.421705199278), np.float64(-12929.766646248198), np.float64(-12313.671696106907), np.float64(-13506.270252646722), np.float64(-12653.333815815295), np.float64(-12025.136303298998), np.float64(-13376.130589698798), np.float64(-12790.327310197974), np.float64(-12746.807687211569), np.float64(-12859.110022486922), np.float64(-12647.71523383856), np.float64(-12921.953501856146), np.float64(-13084.577298868946), np.float64(-12926.081569542164), np.float64(-12286.260321911173), np.float64(-11685.482985631601), np.float64(-13122.136196350471), np.float64(-12124.652592746104), np.float64(-12293.561696338555), np.float64(-12709.116822806602), np.float64(-13089.721408256923), np.float64(-12702.390620224653), np.float64(-12827.898552164022), np.float64(-12467.72012370849), np.float64(-13137.47497331123), np.float64(-12668.600772884432), np.float64(-12892.57329249469), np.float64(-11633.342856557936), np.float64(-13002.383304266828), np.float64(-12711.419912046904), np.float64(-12464.64344328741), np.float64(-12749.600418272274), np.float64(-13379.212425372194), np.float64(-13501.788749901669), np.float64(-12338.01475468793), np.float64(-12298.956527247374), np.float64(-12706.703350185875), np.float64(-12518.99550417933), np.float64(-12513.716574913333), np.float64(-13445.032892170339), np.float64(-13160.545111084079), np.float64(-12652.61111378067), np.float64(-12971.391594828065), np.float64(-13929.387625155563), np.float64(-12823.948492917767), np.float64(-13195.687803083292), np.float64(-12179.15060042056), np.float64(-13297.2832308327)]"
2,200,uniform,1.04,-12804.08,472.84,"[np.float64(-12843.345073912898), np.float64(-13727.332716499981), np.float64(-13233.421705199278), np.float64(-12929.766646248198), np.float64(-12282.78495904565), np.float64(-13506.270252646722), np.float64(-12653.333815815295), np.float64(-12025.136303298998), np.float64(-13376.130589698798), np.float64(-12801.002914838264), np.float64(-12750.70996433726), np.float64(-12859.110022486922), np.float64(-12647.71523383856), np.float64(-12921.953501856146), np.float64(-13090.232467994852), np.float64(-12926.081569542164), np.float64(-12375.190602363438), np.float64(-11685.482985631601), np.float64(-13117.381436681964), np.float64(-12124.652592746104), np.float64(-12293.561696338555), np.float64(-12709.116822806602), np.float64(-13104.00466845743), np.float64(-12812.55289736916), np.float64(-12827.898552164022), np.float64(-12467.72012370849), np.float64(-13180.85301247705), np.float64(-12668.600772884432), np.float64(-12892.57329249469), np.float64(-11672.236438966409), np.float64(-13002.383304266828), np.float64(-12711.419912046904), np.float64(-12515.499369232293), np.float64(-12749.600418272274), np.float64(-13385.793362559747), np.float64(-13498.00833591637), np.float64(-12338.01475468793), np.float64(-12261.396140824141), np.float64(-12706.703350185875), np.float64(-12525.640571978409), np.float64(-12513.716574913333), np.float64(-13445.032892170339), np.float64(-13195.13702748519), np.float64(-12478.34110127418), np.float64(-12971.391594828065), np.float64(-13907.531872210406), np.float64(-12823.948492917767), np.float64(-13195.687803083292), np.float64(-12175.348015601532), np.float64(-13297.2832308327)]"
2,200,uniform,1.06,-12806.09,469.77,"[np.float64(-12844.2078324478), np.float64(-13727.332716499981), np.float64(-13233.421705199278), np.float64(-12929.766646248198), np.float64(-12282.78495904565), np.float64(-13506.270252646722), np.float64(-12653.333815815295), np.float64(-12025.136303298998), np.float64(-13376.130589698798), np.float64(-12801.002914838264), np.float64(-12750.70996433726), np.float64(-12864.052461220332), np.float64(-12647.71523383856), np.float64(-12921.953501856146), np.float64(-13090.232467994852), np.float64(-12926.081569542164), np.float64(-12379.499195666416), np.float64(-11685.482985631601), np.float64(-13113.880130175008), np.float64(-12124.652592746104), np.float64(-12293.561696338555), np.float64(-12709.116822806602), np.float64(-13104.00466845743), np.float64(-12812.55289736916), np.float64(-12827.898552164022), np.float64(-12467.72012370849), np.float64(-13177.646510887103), np.float64(-12668.600772884432), np.float64(-12900.33764747601), np.float64(-11672.236438966409), np.float64(-13002.383304266828), np.float64(-12711.419912046904), np.float64(-12515.499369232293), np.float64(-12749.600418272274), np.float64(-13343.33043412148), np.float64(-13498.00833591637), np.float64(-12340.282059271023), np.float64(-12261.396140824141), np.float64(-12706.703350185875), np.float64(-12532.612202745895), np.float64(-12513.716574913333), np.float64(-13445.032892170339), np.float64(-13203.622979815156), np.float64(-12504.896465149945), np.float64(-12971.391594828065), np.float64(-13915.78071207399), np.float64(-12823.948492917767), np.float64(-13195.687803083292), np.float64(-12254.437057139083), np.float64(-13297.2832308327)]"
